ID,Name,"Alarm text [en-US], Alarm text",FieldInfo [Alarm text],Class,Trigger tag,Trigger bit,Acknowledgement tag,Acknowledgement bit,PLC acknowledgement tag,PLC acknowledgement bit,Group,Report,"Info text [en-US], Info text"
84,alarm_DV1101_FAULT_O,": <field ref=""0"" /> : DV1101 : DV1101 - FAULT_O - Valve failed to open",<ref id = 0; type = AlarmTag; Tag = idbPOS2_DV1101_p_write_mc_SERIALNUM; DisplayType = Decimal; Length = 6;>,alarmBlock,dbEVENT_alarmBlock_alarm_DV1101,1,<No value>,0,<No value>,0,<No value>,False,<No value>
85,alarm_DV1103_FAULT_C,": <field ref=""0"" /> : DV1103 : DV1103 - FAULT_C - Valve failed to close",<ref id = 0; type = AlarmTag; Tag = idbPOS2_DV1103_p_write_mc_SERIALNUM; DisplayType = Decimal; Length = 6;>,alarmBlock,dbEVENT_alarmBlock_alarm_DV1103,0,<No value>,0,<No value>,0,<No value>,False,<No value>
86,alarm_DV1103_FAULT_O,": <field ref=""0"" /> : DV1103 : DV1103 - FAULT_O - Valve failed to open",<ref id = 0; type = AlarmTag; Tag = idbPOS2_DV1103_p_write_mc_SERIALNUM; DisplayType = Decimal; Length = 6;>,alarmBlock,dbEVENT_alarmBlock_alarm_DV1103,1,<No value>,0,<No value>,0,<No value>,False,<No value>
87,alarm_DV1105_FAULT_C,": <field ref=""0"" /> : DV1105 : DV1105 - FAULT_C - Valve failed to close",<ref id = 0; type = AlarmTag; Tag = idbPOS2_DV1105_p_write_mc_SERIALNUM; DisplayType = Decimal; Length = 6;>,alarmBlock,dbEVENT_alarmBlock_alarm_DV1105,0,<No value>,0,<No value>,0,<No value>,False,<No value>
88,alarm_DV1105_FAULT_O,": <field ref=""0"" /> : DV1105 : DV1105 - FAULT_O - Valve failed to open",<ref id = 0; type = AlarmTag; Tag = idbPOS2_DV1105_p_write_mc_SERIALNUM; DisplayType = Decimal; Length = 6;>,alarmBlock,dbEVENT_alarmBlock_alarm_DV1105,1,<No value>,0,<No value>,0,<No value>,False,<No value>
89,alarm_DV1107_FAULT_C,": <field ref=""0"" /> : DV1107 : DV1107 - FAULT_C - Valve failed to close",<ref id = 0; type = AlarmTag; Tag = idbPOS2_DV1107_p_write_mc_SERIALNUM; DisplayType = Decimal; Length = 6;>,alarmBlock,dbEVENT_alarmBlock_alarm_DV1107,0,<No value>,0,<No value>,0,<No value>,False,<No value>
90,alarm_DV1107_FAULT_O,": <field ref=""0"" /> : DV1107 : DV1107 - FAULT_O - Valve failed to open",<ref id = 0; type = AlarmTag; Tag = idbPOS2_DV1107_p_write_mc_SERIALNUM; DisplayType = Decimal; Length = 6;>,alarmBlock,dbEVENT_alarmBlock_alarm_DV1107,1,<No value>,0,<No value>,0,<No value>,False,<No value>
91,alarm_DV1109_FAULT_C,": <field ref=""0"" /> : DV1109 : DV1109 - FAULT_C - Valve failed to close",<ref id = 0; type = AlarmTag; Tag = idbPOS2_DV1109_p_write_mc_SERIALNUM; DisplayType = Decimal; Length = 6;>,alarmBlock,dbEVENT_alarmBlock_alarm_DV1109,0,<No value>,0,<No value>,0,<No value>,False,<No value>
92,alarm_DV1109_FAULT_O,": <field ref=""0"" /> : DV1109 : DV1109 - FAULT_O - Valve failed to open",<ref id = 0; type = AlarmTag; Tag = idbPOS2_DV1109_p_write_mc_SERIALNUM; DisplayType = Decimal; Length = 6;>,alarmBlock,dbEVENT_alarmBlock_alarm_DV1109,1,<No value>,0,<No value>,0,<No value>,False,<No value>
93,alarm_DV1111_FAULT_C,": <field ref=""0"" /> : DV1111 : DV1111 - FAULT_C - Valve failed to close",<ref id = 0; type = AlarmTag; Tag = idbPOS4_DV1111_p_write_mc_SERIALNUM; DisplayType = Decimal; Length = 6;>,alarmBlock,dbEVENT_alarmBlock_alarm_DV1111,0,<No value>,0,<No value>,0,<No value>,False,<No value>
94,alarm_DV1111_FAULT_O,": <field ref=""0"" /> : DV1111 : DV1111 - FAULT_O - Valve failed to open",<ref id = 0; type = AlarmTag; Tag = idbPOS4_DV1111_p_write_mc_SERIALNUM; DisplayType = Decimal; Length = 6;>,alarmBlock,dbEVENT_alarmBlock_alarm_DV1111,1,<No value>,0,<No value>,0,<No value>,False,<No value>
95,alarm_DV1113_FAULT_C,": <field ref=""0"" /> : DV1113 : DV1113 - FAULT_C - Valve failed to close",<ref id = 0; type = AlarmTag; Tag = idbPOS4_DV1113_p_write_mc_SERIALNUM; DisplayType = Decimal; Length = 6;>,alarmBlock,dbEVENT_alarmBlock_alarm_DV1113,0,<No value>,0,<No value>,0,<No value>,False,<No value>
96,alarm_DV1113_FAULT_O,": <field ref=""0"" /> : DV1113 : DV1113 - FAULT_O - Valve failed to open",<ref id = 0; type = AlarmTag; Tag = idbPOS4_DV1113_p_write_mc_SERIALNUM; DisplayType = Decimal; Length = 6;>,alarmBlock,dbEVENT_alarmBlock_alarm_DV1113,1,<No value>,0,<No value>,0,<No value>,False,<No value>
97,alarm_DV1115_FAULT_C,": <field ref=""0"" /> : DV1115 : DV1115 - FAULT_C - Valve failed to close",<ref id = 0; type = AlarmTag; Tag = idbPOS2_DV1115_p_write_mc_SERIALNUM; DisplayType = Decimal; Length = 6;>,alarmBlock,dbEVENT_alarmBlock_alarm_DV1115,0,<No value>,0,<No value>,0,<No value>,False,<No value>
98,alarm_DV1115_FAULT_O,": <field ref=""0"" /> : DV1115 : DV1115 - FAULT_O - Valve failed to open",<ref id = 0; type = AlarmTag; Tag = idbPOS2_DV1115_p_write_mc_SERIALNUM; DisplayType = Decimal; Length = 6;>,alarmBlock,dbEVENT_alarmBlock_alarm_DV1115,1,<No value>,0,<No value>,0,<No value>,False,<No value>
99,alarm_DV1117_FAULT_C,": <field ref=""0"" /> : DV1117 : DV1117 - FAULT_C - Valve failed to close",<ref id = 0; type = AlarmTag; Tag = idbPOS2_DV1117_p_write_mc_SERIALNUM; DisplayType = Decimal; Length = 6;>,alarmBlock,dbEVENT_alarmBlock_alarm_DV1117,0,<No value>,0,<No value>,0,<No value>,False,<No value>
100,alarm_DV1117_FAULT_O,": <field ref=""0"" /> : DV1117 : DV1117 - FAULT_O - Valve failed to open",<ref id = 0; type = AlarmTag; Tag = idbPOS2_DV1117_p_write_mc_SERIALNUM; DisplayType = Decimal; Length = 6;>,alarmBlock,dbEVENT_alarmBlock_alarm_DV1117,1,<No value>,0,<No value>,0,<No value>,False,<No value>
101,alarm_DV1119_FAULT_C,": <field ref=""0"" /> : DV1119 : DV1119 - FAULT_C - Valve failed to close",<ref id = 0; type = AlarmTag; Tag = idbPOS2_DV1119_p_write_mc_SERIALNUM; DisplayType = Decimal; Length = 6;>,alarmBlock,dbEVENT_alarmBlock_alarm_DV1119,0,<No value>,0,<No value>,0,<No value>,False,<No value>
102,alarm_DV1119_FAULT_O,": <field ref=""0"" /> : DV1119 : DV1119 - FAULT_O - Valve failed to open",<ref id = 0; type = AlarmTag; Tag = idbPOS2_DV1119_p_write_mc_SERIALNUM; DisplayType = Decimal; Length = 6;>,alarmBlock,dbEVENT_alarmBlock_alarm_DV1119,1,<No value>,0,<No value>,0,<No value>,False,<No value>
103,alarm_DV1121_FAULT_C,": <field ref=""0"" /> : DV1121 : DV1121 - FAULT_C - Valve failed to close",<ref id = 0; type = AlarmTag; Tag = idbPOS2_DV1121_p_write_mc_SERIALNUM; DisplayType = Decimal; Length = 6;>,alarmBlock,dbEVENT_alarmBlock_alarm_DV1121,0,<No value>,0,<No value>,0,<No value>,False,<No value>
104,alarm_DV1121_FAULT_O,": <field ref=""0"" /> : DV1121 : DV1121 - FAULT_O - Valve failed to open",<ref id = 0; type = AlarmTag; Tag = idbPOS2_DV1121_p_write_mc_SERIALNUM; DisplayType = Decimal; Length = 6;>,alarmBlock,dbEVENT_alarmBlock_alarm_DV1121,1,<No value>,0,<No value>,0,<No value>,False,<No value>
105,alarm_DV1135_FAULT_C,": <field ref=""0"" /> : DV1135 : DV1135 - FAULT_C - Valve failed to close",<ref id = 0; type = AlarmTag; Tag = idbPOS2_DV1135_p_write_mc_SERIALNUM; DisplayType = Decimal; Length = 6;>,alarmBlock,dbEVENT_alarmBlock_alarm_DV1135,0,<No value>,0,<No value>,0,<No value>,False,<No value>
106,alarm_DV1135_FAULT_O,": <field ref=""0"" /> : DV1135 : DV1135 - FAULT_O - Valve failed to open",<ref id = 0; type = AlarmTag; Tag = idbPOS2_DV1135_p_write_mc_SERIALNUM; DisplayType = Decimal; Length = 6;>,alarmBlock,dbEVENT_alarmBlock_alarm_DV1135,1,<No value>,0,<No value>,0,<No value>,False,<No value>
107,alarm_DV1137_FAULT_C,": <field ref=""0"" /> : DV1137 : DV1137 - FAULT_C - Valve failed to close",<ref id = 0; type = AlarmTag; Tag = idbPOS2_DV1137_p_write_mc_SERIALNUM; DisplayType = Decimal; Length = 6;>,alarmBlock,dbEVENT_alarmBlock_alarm_DV1137,0,<No value>,0,<No value>,0,<No value>,False,<No value>
108,alarm_DV1137_FAULT_O,": <field ref=""0"" /> : DV1137 : DV1137 - FAULT_O - Valve failed to open",<ref id = 0; type = AlarmTag; Tag = idbPOS2_DV1137_p_write_mc_SERIALNUM; DisplayType = Decimal; Length = 6;>,alarmBlock,dbEVENT_alarmBlock_alarm_DV1137,1,<No value>,0,<No value>,0,<No value>,False,<No value>
109,alarm_DV1171_FAULT_C,": <field ref=""0"" /> : DV1171 : DV1171 - FAULT_C - Valve failed to close",<ref id = 0; type = AlarmTag; Tag = idbPOS2_DV1171_p_write_mc_SERIALNUM; DisplayType = Decimal; Length = 6;>,alarmBlock,dbEVENT_alarmBlock_alarm_DV1171,0,<No value>,0,<No value>,0,<No value>,False,<No value>
110,alarm_DV1171_FAULT_O,": <field ref=""0"" /> : DV1171 : DV1171 - FAULT_O - Valve failed to open",<ref id = 0; type = AlarmTag; Tag = idbPOS2_DV1171_p_write_mc_SERIALNUM; DisplayType = Decimal; Length = 6;>,alarmBlock,dbEVENT_alarmBlock_alarm_DV1171,1,<No value>,0,<No value>,0,<No value>,False,<No value>
111,alarm_DV1173_FAULT_C,": <field ref=""0"" /> : DV1173 : DV1173 - FAULT_C - Valve failed to close",<ref id = 0; type = AlarmTag; Tag = idbPOS2_DV1173_p_write_mc_SERIALNUM; DisplayType = Decimal; Length = 6;>,alarmBlock,dbEVENT_alarmBlock_alarm_DV1173,0,<No value>,0,<No value>,0,<No value>,False,<No value>
112,alarm_DV1173_FAULT_O,": <field ref=""0"" /> : DV1173 : DV1173 - FAULT_O - Valve failed to open",<ref id = 0; type = AlarmTag; Tag = idbPOS2_DV1173_p_write_mc_SERIALNUM; DisplayType = Decimal; Length = 6;>,alarmBlock,dbEVENT_alarmBlock_alarm_DV1173,1,<No value>,0,<No value>,0,<No value>,False,<No value>
113,alarm_DV2101_FAULT_C,": <field ref=""0"" /> : DV2101 : DV2101 - FAULT_C - Valve failed to close",<ref id = 0; type = AlarmTag; Tag = idbPOS2_DV2101_p_write_mc_SERIALNUM; DisplayType = Decimal; Length = 6;>,alarmBlock,dbEVENT_alarmBlock_alarm_DV2101,0,<No value>,0,<No value>,0,<No value>,False,<No value>
114,alarm_DV2101_FAULT_O,": <field ref=""0"" /> : DV2101 : DV2101 - FAULT_O - Valve failed to open",<ref id = 0; type = AlarmTag; Tag = idbPOS2_DV2101_p_write_mc_SERIALNUM; DisplayType = Decimal; Length = 6;>,alarmBlock,dbEVENT_alarmBlock_alarm_DV2101,1,<No value>,0,<No value>,0,<No value>,False,<No value>
115,alarm_DV2103_FAULT_C,": <field ref=""0"" /> : DV2103 : DV2103 - FAULT_C - Valve failed to close",<ref id = 0; type = AlarmTag; Tag = idbPOS2_DV2103_p_write_mc_SERIALNUM; DisplayType = Decimal; Length = 6;>,alarmBlock,dbEVENT_alarmBlock_alarm_DV2103,0,<No value>,0,<No value>,0,<No value>,False,<No value>
116,alarm_DV2103_FAULT_O,": <field ref=""0"" /> : DV2103 : DV2103 - FAULT_O - Valve failed to open",<ref id = 0; type = AlarmTag; Tag = idbPOS2_DV2103_p_write_mc_SERIALNUM; DisplayType = Decimal; Length = 6;>,alarmBlock,dbEVENT_alarmBlock_alarm_DV2103,1,<No value>,0,<No value>,0,<No value>,False,<No value>
117,alarm_DV2105_FAULT_C,": <field ref=""0"" /> : DV2105 : DV2105 - FAULT_C - Valve failed to close",<ref id = 0; type = AlarmTag; Tag = idbPOS2_DV2105_p_write_mc_SERIALNUM; DisplayType = Decimal; Length = 6;>,alarmBlock,dbEVENT_alarmBlock_alarm_DV2105,0,<No value>,0,<No value>,0,<No value>,False,<No value>
118,alarm_DV2105_FAULT_O,": <field ref=""0"" /> : DV2105 : DV2105 - FAULT_O - Valve failed to open",<ref id = 0; type = AlarmTag; Tag = idbPOS2_DV2105_p_write_mc_SERIALNUM; DisplayType = Decimal; Length = 6;>,alarmBlock,dbEVENT_alarmBlock_alarm_DV2105,1,<No value>,0,<No value>,0,<No value>,False,<No value>
119,alarm_DV2107_FAULT_C,": <field ref=""0"" /> : DV2107 : DV2107 - FAULT_C - Valve failed to close",<ref id = 0; type = AlarmTag; Tag = idbPOS2_DV2107_p_write_mc_SERIALNUM; DisplayType = Decimal; Length = 6;>,alarmBlock,dbEVENT_alarmBlock_alarm_DV2107,0,<No value>,0,<No value>,0,<No value>,False,<No value>
120,alarm_DV2107_FAULT_O,": <field ref=""0"" /> : DV2107 : DV2107 - FAULT_O - Valve failed to open",<ref id = 0; type = AlarmTag; Tag = idbPOS2_DV2107_p_write_mc_SERIALNUM; DisplayType = Decimal; Length = 6;>,alarmBlock,dbEVENT_alarmBlock_alarm_DV2107,1,<No value>,0,<No value>,0,<No value>,False,<No value>
121,alarm_DV2109_FAULT_C,": <field ref=""0"" /> : DV2109 : DV2109 - FAULT_C - Valve failed to close",<ref id = 0; type = AlarmTag; Tag = idbPOS2_DV2109_p_write_mc_SERIALNUM; DisplayType = Decimal; Length = 6;>,alarmBlock,dbEVENT_alarmBlock_alarm_DV2109,0,<No value>,0,<No value>,0,<No value>,False,<No value>
122,alarm_DV2109_FAULT_O,": <field ref=""0"" /> : DV2109 : DV2109 - FAULT_O - Valve failed to open",<ref id = 0; type = AlarmTag; Tag = idbPOS2_DV2109_p_write_mc_SERIALNUM; DisplayType = Decimal; Length = 6;>,alarmBlock,dbEVENT_alarmBlock_alarm_DV2109,1,<No value>,0,<No value>,0,<No value>,False,<No value>
123,alarm_DV2111_FAULT_C,": <field ref=""0"" /> : DV2111 : DV2111 - FAULT_C - Valve failed to close",<ref id = 0; type = AlarmTag; Tag = idbPOS4_DV2111_p_write_mc_SERIALNUM; DisplayType = Decimal; Length = 6;>,alarmBlock,dbEVENT_alarmBlock_alarm_DV2111,0,<No value>,0,<No value>,0,<No value>,False,<No value>
124,alarm_DV2111_FAULT_O,": <field ref=""0"" /> : DV2111 : DV2111 - FAULT_O - Valve failed to open",<ref id = 0; type = AlarmTag; Tag = idbPOS4_DV2111_p_write_mc_SERIALNUM; DisplayType = Decimal; Length = 6;>,alarmBlock,dbEVENT_alarmBlock_alarm_DV2111,1,<No value>,0,<No value>,0,<No value>,False,<No value>
125,alarm_DV2113_FAULT_C,": <field ref=""0"" /> : DV2113 : DV2113 - FAULT_C - Valve failed to close",<ref id = 0; type = AlarmTag; Tag = idbPOS4_DV2113_p_write_mc_SERIALNUM; DisplayType = Decimal; Length = 6;>,alarmBlock,dbEVENT_alarmBlock_alarm_DV2113,0,<No value>,0,<No value>,0,<No value>,False,<No value>
126,alarm_DV2113_FAULT_O,": <field ref=""0"" /> : DV2113 : DV2113 - FAULT_O - Valve failed to open",<ref id = 0; type = AlarmTag; Tag = idbPOS4_DV2113_p_write_mc_SERIALNUM; DisplayType = Decimal; Length = 6;>,alarmBlock,dbEVENT_alarmBlock_alarm_DV2113,1,<No value>,0,<No value>,0,<No value>,False,<No value>
127,alarm_DV2115_FAULT_C,": <field ref=""0"" /> : DV2115 : DV2115 - FAULT_C - Valve failed to close",<ref id = 0; type = AlarmTag; Tag = idbPOS2_DV2115_p_write_mc_SERIALNUM; DisplayType = Decimal; Length = 6;>,alarmBlock,dbEVENT_alarmBlock_alarm_DV2115,0,<No value>,0,<No value>,0,<No value>,False,<No value>
128,alarm_DV2115_FAULT_O,": <field ref=""0"" /> : DV2115 : DV2115 - FAULT_O - Valve failed to open",<ref id = 0; type = AlarmTag; Tag = idbPOS2_DV2115_p_write_mc_SERIALNUM; DisplayType = Decimal; Length = 6;>,alarmBlock,dbEVENT_alarmBlock_alarm_DV2115,1,<No value>,0,<No value>,0,<No value>,False,<No value>
129,alarm_DV2117_FAULT_C,": <field ref=""0"" /> : DV2117 : DV2117 - FAULT_C - Valve failed to close",<ref id = 0; type = AlarmTag; Tag = idbPOS2_DV2117_p_write_mc_SERIALNUM; DisplayType = Decimal; Length = 6;>,alarmBlock,dbEVENT_alarmBlock_alarm_DV2117,0,<No value>,0,<No value>,0,<No value>,False,<No value>
130,alarm_DV2117_FAULT_O,": <field ref=""0"" /> : DV2117 : DV2117 - FAULT_O - Valve failed to open",<ref id = 0; type = AlarmTag; Tag = idbPOS2_DV2117_p_write_mc_SERIALNUM; DisplayType = Decimal; Length = 6;>,alarmBlock,dbEVENT_alarmBlock_alarm_DV2117,1,<No value>,0,<No value>,0,<No value>,False,<No value>
131,alarm_DV2119_FAULT_C,": <field ref=""0"" /> : DV2119 : DV2119 - FAULT_C - Valve failed to close",<ref id = 0; type = AlarmTag; Tag = idbPOS2_DV2119_p_write_mc_SERIALNUM; DisplayType = Decimal; Length = 6;>,alarmBlock,dbEVENT_alarmBlock_alarm_DV2119,0,<No value>,0,<No value>,0,<No value>,False,<No value>
132,alarm_DV2119_FAULT_O,": <field ref=""0"" /> : DV2119 : DV2119 - FAULT_O - Valve failed to open",<ref id = 0; type = AlarmTag; Tag = idbPOS2_DV2119_p_write_mc_SERIALNUM; DisplayType = Decimal; Length = 6;>,alarmBlock,dbEVENT_alarmBlock_alarm_DV2119,1,<No value>,0,<No value>,0,<No value>,False,<No value>
133,alarm_DV2121_FAULT_C,": <field ref=""0"" /> : DV2121 : DV2121 - FAULT_C - Valve failed to close",<ref id = 0; type = AlarmTag; Tag = idbPOS2_DV2121_p_write_mc_SERIALNUM; DisplayType = Decimal; Length = 6;>,alarmBlock,dbEVENT_alarmBlock_alarm_DV2121,0,<No value>,0,<No value>,0,<No value>,False,<No value>
134,alarm_DV2121_FAULT_O,": <field ref=""0"" /> : DV2121 : DV2121 - FAULT_O - Valve failed to open",<ref id = 0; type = AlarmTag; Tag = idbPOS2_DV2121_p_write_mc_SERIALNUM; DisplayType = Decimal; Length = 6;>,alarmBlock,dbEVENT_alarmBlock_alarm_DV2121,1,<No value>,0,<No value>,0,<No value>,False,<No value>
135,alarm_DV2135_FAULT_C,": <field ref=""0"" /> : DV2135 : DV2135 - FAULT_C - Valve failed to close",<ref id = 0; type = AlarmTag; Tag = idbPOS2_DV2135_p_write_mc_SERIALNUM; DisplayType = Decimal; Length = 6;>,alarmBlock,dbEVENT_alarmBlock_alarm_DV2135,0,<No value>,0,<No value>,0,<No value>,False,<No value>
136,alarm_DV2135_FAULT_O,": <field ref=""0"" /> : DV2135 : DV2135 - FAULT_O - Valve failed to open",<ref id = 0; type = AlarmTag; Tag = idbPOS2_DV2135_p_write_mc_SERIALNUM; DisplayType = Decimal; Length = 6;>,alarmBlock,dbEVENT_alarmBlock_alarm_DV2135,1,<No value>,0,<No value>,0,<No value>,False,<No value>
137,alarm_DV2137_FAULT_C,": <field ref=""0"" /> : DV2137 : DV2137 - FAULT_C - Valve failed to close",<ref id = 0; type = AlarmTag; Tag = idbPOS2_DV2137_p_write_mc_SERIALNUM; DisplayType = Decimal; Length = 6;>,alarmBlock,dbEVENT_alarmBlock_alarm_DV2137,0,<No value>,0,<No value>,0,<No value>,False,<No value>
138,alarm_DV2137_FAULT_O,": <field ref=""0"" /> : DV2137 : DV2137 - FAULT_O - Valve failed to open",<ref id = 0; type = AlarmTag; Tag = idbPOS2_DV2137_p_write_mc_SERIALNUM; DisplayType = Decimal; Length = 6;>,alarmBlock,dbEVENT_alarmBlock_alarm_DV2137,1,<No value>,0,<No value>,0,<No value>,False,<No value>
139,alarm_DV2171_FAULT_C,": <field ref=""0"" /> : DV2171 : DV2171 - FAULT_C - Valve failed to close",<ref id = 0; type = AlarmTag; Tag = idbPOS2_DV2171_p_write_mc_SERIALNUM; DisplayType = Decimal; Length = 6;>,alarmBlock,dbEVENT_alarmBlock_alarm_DV2171,0,<No value>,0,<No value>,0,<No value>,False,<No value>
140,alarm_DV2171_FAULT_O,": <field ref=""0"" /> : DV2171 : DV2171 - FAULT_O - Valve failed to open",<ref id = 0; type = AlarmTag; Tag = idbPOS2_DV2171_p_write_mc_SERIALNUM; DisplayType = Decimal; Length = 6;>,alarmBlock,dbEVENT_alarmBlock_alarm_DV2171,1,<No value>,0,<No value>,0,<No value>,False,<No value>
141,alarm_DV2173_FAULT_C,": <field ref=""0"" /> : DV2173 : DV2173 - FAULT_C - Valve failed to close",<ref id = 0; type = AlarmTag; Tag = idbPOS2_DV2173_p_write_mc_SERIALNUM; DisplayType = Decimal; Length = 6;>,alarmBlock,dbEVENT_alarmBlock_alarm_DV2173,0,<No value>,0,<No value>,0,<No value>,False,<No value>
142,alarm_DV2173_FAULT_O,": <field ref=""0"" /> : DV2173 : DV2173 - FAULT_O - Valve failed to open",<ref id = 0; type = AlarmTag; Tag = idbPOS2_DV2173_p_write_mc_SERIALNUM; DisplayType = Decimal; Length = 6;>,alarmBlock,dbEVENT_alarmBlock_alarm_DV2173,1,<No value>,0,<No value>,0,<No value>,False,<No value>
143,alarm_DV3101_FAULT_C,": <field ref=""0"" /> : DV3101 : DV3101 - FAULT_C - Valve failed to close",<ref id = 0; type = AlarmTag; Tag = idbPOS2_DV3101_p_write_mc_SERIALNUM; DisplayType = Decimal; Length = 6;>,alarmBlock,dbEVENT_alarmBlock_alarm_DV3101,0,<No value>,0,<No value>,0,<No value>,False,<No value>
144,alarm_DV3101_FAULT_O,": <field ref=""0"" /> : DV3101 : DV3101 - FAULT_O - Valve failed to open",<ref id = 0; type = AlarmTag; Tag = idbPOS2_DV3101_p_write_mc_SERIALNUM; DisplayType = Decimal; Length = 6;>,alarmBlock,dbEVENT_alarmBlock_alarm_DV3101,1,<No value>,0,<No value>,0,<No value>,False,<No value>
145,alarm_DV3103_FAULT_C,": <field ref=""0"" /> : DV3103 : DV3103 - FAULT_C - Valve failed to close",<ref id = 0; type = AlarmTag; Tag = idbPOS2_DV3103_p_write_mc_SERIALNUM; DisplayType = Decimal; Length = 6;>,alarmBlock,dbEVENT_alarmBlock_alarm_DV3103,0,<No value>,0,<No value>,0,<No value>,False,<No value>
146,alarm_DV3103_FAULT_O,": <field ref=""0"" /> : DV3103 : DV3103 - FAULT_O - Valve failed to open",<ref id = 0; type = AlarmTag; Tag = idbPOS2_DV3103_p_write_mc_SERIALNUM; DisplayType = Decimal; Length = 6;>,alarmBlock,dbEVENT_alarmBlock_alarm_DV3103,1,<No value>,0,<No value>,0,<No value>,False,<No value>
147,alarm_DV3105_FAULT_C,": <field ref=""0"" /> : DV3105 : DV3105 - FAULT_C - Valve failed to close",<ref id = 0; type = AlarmTag; Tag = idbPOS2_DV3105_p_write_mc_SERIALNUM; DisplayType = Decimal; Length = 6;>,alarmBlock,dbEVENT_alarmBlock_alarm_DV3105,0,<No value>,0,<No value>,0,<No value>,False,<No value>
148,alarm_DV3105_FAULT_O,": <field ref=""0"" /> : DV3105 : DV3105 - FAULT_O - Valve failed to open",<ref id = 0; type = AlarmTag; Tag = idbPOS2_DV3105_p_write_mc_SERIALNUM; DisplayType = Decimal; Length = 6;>,alarmBlock,dbEVENT_alarmBlock_alarm_DV3105,1,<No value>,0,<No value>,0,<No value>,False,<No value>
149,alarm_DV3107_FAULT_C,": <field ref=""0"" /> : DV3107 : DV3107 - FAULT_C - Valve failed to close",<ref id = 0; type = AlarmTag; Tag = idbPOS2_DV3107_p_write_mc_SERIALNUM; DisplayType = Decimal; Length = 6;>,alarmBlock,dbEVENT_alarmBlock_alarm_DV3107,0,<No value>,0,<No value>,0,<No value>,False,<No value>
150,alarm_DV3107_FAULT_O,": <field ref=""0"" /> : DV3107 : DV3107 - FAULT_O - Valve failed to open",<ref id = 0; type = AlarmTag; Tag = idbPOS2_DV3107_p_write_mc_SERIALNUM; DisplayType = Decimal; Length = 6;>,alarmBlock,dbEVENT_alarmBlock_alarm_DV3107,1,<No value>,0,<No value>,0,<No value>,False,<No value>
151,alarm_DV3109_FAULT_C,": <field ref=""0"" /> : DV3109 : DV3109 - FAULT_C - Valve failed to close",<ref id = 0; type = AlarmTag; Tag = idbPOS2_DV3109_p_write_mc_SERIALNUM; DisplayType = Decimal; Length = 6;>,alarmBlock,dbEVENT_alarmBlock_alarm_DV3109,0,<No value>,0,<No value>,0,<No value>,False,<No value>
152,alarm_DV3109_FAULT_O,": <field ref=""0"" /> : DV3109 : DV3109 - FAULT_O - Valve failed to open",<ref id = 0; type = AlarmTag; Tag = idbPOS2_DV3109_p_write_mc_SERIALNUM; DisplayType = Decimal; Length = 6;>,alarmBlock,dbEVENT_alarmBlock_alarm_DV3109,1,<No value>,0,<No value>,0,<No value>,False,<No value>
153,alarm_DV3111_FAULT_C,": <field ref=""0"" /> : DV3111 : DV3111 - FAULT_C - Valve failed to close",<ref id = 0; type = AlarmTag; Tag = idbPOS4_DV3111_p_write_mc_SERIALNUM; DisplayType = Decimal; Length = 6;>,alarmBlock,dbEVENT_alarmBlock_alarm_DV3111,0,<No value>,0,<No value>,0,<No value>,False,<No value>
154,alarm_DV3111_FAULT_O,": <field ref=""0"" /> : DV3111 : DV3111 - FAULT_O - Valve failed to open",<ref id = 0; type = AlarmTag; Tag = idbPOS4_DV3111_p_write_mc_SERIALNUM; DisplayType = Decimal; Length = 6;>,alarmBlock,dbEVENT_alarmBlock_alarm_DV3111,1,<No value>,0,<No value>,0,<No value>,False,<No value>
155,alarm_DV3113_FAULT_C,": <field ref=""0"" /> : DV3113 : DV3113 - FAULT_C - Valve failed to close",<ref id = 0; type = AlarmTag; Tag = idbPOS4_DV3113_p_write_mc_SERIALNUM; DisplayType = Decimal; Length = 6;>,alarmBlock,dbEVENT_alarmBlock_alarm_DV3113,0,<No value>,0,<No value>,0,<No value>,False,<No value>
